city,date,temp_c
Ariyalur,26-02-2012,25.4
Ariyalur,27-02-2012,26.4
Ariyalur,28-02-2012,28.3
Ariyalur,29-02-2012,29.8
Ariyalur,01-03-2012,29.6
Ariyalur,02-03-2012,30
Ariyalur,03-03-2012,30.4
Ariyalur,04-03-2012,30
Ariyalur,05-03-2012,29.2
Ariyalur,06-03-2012,29.2
Ariyalur,07-03-2012,29.5
Ariyalur,08-03-2012,30.8
Ariyalur,09-03-2012,30.7
Ariyalur,10-03-2012,29.8
Ariyalur,11-03-2012,28.5
Ariyalur,12-03-2012,28.1
Ariyalur,13-03-2012,27.8
Ariyalur,14-03-2012,29.6
Ariyalur,15-03-2012,29.9
Ariyalur,16-03-2012,30.2
Ariyalur,17-03-2012,30.2
Ariyalur,18-03-2012,29.7
Ariyalur,19-03-2012,30
Ariyalur,20-03-2012,30.6
Ariyalur,21-03-2012,30.7
Ariyalur,22-03-2012,30.6
Ariyalur,23-03-2012,30.2
Ariyalur,24-03-2012,29.2
Ariyalur,25-03-2012,28.6
Ariyalur,26-03-2012,28.4
Ariyalur,27-03-2012,29.1
Ariyalur,28-03-2012,29.9
Ariyalur,29-03-2012,30.8
Ariyalur,30-03-2012,31.3
Ariyalur,31-03-2012,30.9
Ariyalur,01-04-2012,30.1
Ariyalur,02-04-2012,30.1
Ariyalur,03-04-2012,30.6
Ariyalur,04-04-2012,31
Ariyalur,05-04-2012,31.8
Ariyalur,06-04-2012,31.8
Ariyalur,07-04-2012,31.7
Ariyalur,08-04-2012,31.6
Ariyalur,09-04-2012,31.5
Ariyalur,10-04-2012,32.1
Ariyalur,11-04-2012,32.1
Ariyalur,12-04-2012,32.1
Ariyalur,13-04-2012,31.4
Ariyalur,14-04-2012,30
Ariyalur,15-04-2012,30.3
Ariyalur,16-04-2012,30.4
Ariyalur,17-04-2012,32.1
Ariyalur,18-04-2012,32.5
Ariyalur,19-04-2012,32
Ariyalur,20-04-2012,32
Ariyalur,21-04-2012,32.4
Ariyalur,22-04-2012,32
Ariyalur,23-04-2012,31.7
Ariyalur,24-04-2012,30.3
Ariyalur,25-04-2012,28.6
Ariyalur,26-04-2012,27.6
Ariyalur,27-04-2012,29.4
Ariyalur,28-04-2012,30.3
Ariyalur,29-04-2012,30
Ariyalur,30-04-2012,30.7
Ariyalur,01-05-2012,30.6
Ariyalur,02-05-2012,30.4
Ariyalur,03-05-2012,30.5
Ariyalur,04-05-2012,30.5
Ariyalur,05-05-2012,30.9
Ariyalur,06-05-2012,32.5
Ariyalur,07-05-2012,33.2
Ariyalur,08-05-2012,32.5
Ariyalur,09-05-2012,32
Ariyalur,10-05-2012,30.6
Ariyalur,11-05-2012,29.8
Ariyalur,12-05-2012,30.3
Ariyalur,13-05-2012,30.7
Ariyalur,14-05-2012,30.2
Ariyalur,15-05-2012,30.5
Ariyalur,16-05-2012,31
Ariyalur,17-05-2012,31.7
Ariyalur,18-05-2012,30.6
Ariyalur,19-05-2012,31.3
Ariyalur,20-05-2012,30.8
Ariyalur,21-05-2012,30
Ariyalur,22-05-2012,30.5
Ariyalur,23-05-2012,31.2
Ariyalur,24-05-2012,31.8
Ariyalur,25-05-2012,30.8
Ariyalur,26-05-2012,29
Ariyalur,27-05-2012,30.6
Ariyalur,28-05-2012,31.5
Ariyalur,29-05-2012,30.1
Ariyalur,30-05-2012,30.9
Ariyalur,31-05-2012,31.7
Ariyalur,01-06-2012,30.6
Ariyalur,02-06-2012,32.8
Ariyalur,03-06-2012,32.8
Ariyalur,04-06-2012,31.6
Ariyalur,05-06-2012,32
Ariyalur,06-06-2012,32.1
Ariyalur,07-06-2012,31.4
Ariyalur,08-06-2012,30.8
Ariyalur,09-06-2012,31.4
Ariyalur,10-06-2012,30.7
Ariyalur,11-06-2012,31.8
Ariyalur,12-06-2012,32.2
Ariyalur,13-06-2012,30.7
Ariyalur,14-06-2012,29.9
Ariyalur,15-06-2012,30.7
Ariyalur,16-06-2012,29.5
Ariyalur,17-06-2012,28.1
Ariyalur,18-06-2012,28.4
Ariyalur,19-06-2012,30
Ariyalur,20-06-2012,30.1
Ariyalur,21-06-2012,29.5
Ariyalur,22-06-2012,29.8
Ariyalur,23-06-2012,31.3
Ariyalur,24-06-2012,30.5
Ariyalur,25-06-2012,30
Ariyalur,26-06-2012,29.6
Ariyalur,27-06-2012,29.7
Ariyalur,28-06-2012,28.5
Ariyalur,29-06-2012,29.6
Ariyalur,30-06-2012,29.4
Ariyalur,01-07-2012,29.8
Ariyalur,02-07-2012,28.8
Ariyalur,03-07-2012,30.4
Ariyalur,04-07-2012,31.1
Ariyalur,05-07-2012,31.5
Ariyalur,06-07-2012,31
Ariyalur,07-07-2012,31
Ariyalur,08-07-2012,31
Ariyalur,09-07-2012,29.4
Ariyalur,10-07-2012,30.6
Ariyalur,11-07-2012,30.8
Ariyalur,12-07-2012,31.1
Ariyalur,13-07-2012,30.7
Ariyalur,14-07-2012,27.5
Ariyalur,15-07-2012,27.9
Ariyalur,16-07-2012,28.3
Ariyalur,17-07-2012,29.4
Ariyalur,18-07-2012,30.1
Ariyalur,19-07-2012,30.5
Ariyalur,20-07-2012,30.7
Ariyalur,21-07-2012,30.5
Ariyalur,22-07-2012,30.4
Ariyalur,23-07-2012,31
Ariyalur,24-07-2012,31.1
Ariyalur,25-07-2012,31.2
Ariyalur,26-07-2012,31.6
Ariyalur,27-07-2012,30.5
Ariyalur,28-07-2012,30.7
Ariyalur,29-07-2012,30.1
Ariyalur,30-07-2012,30.3
Ariyalur,31-07-2012,29.8
Ariyalur,01-08-2012,30.9
Ariyalur,02-08-2012,31.5
Ariyalur,03-08-2012,31.3
Ariyalur,04-08-2012,31.2
Ariyalur,05-08-2012,31.8
Ariyalur,06-08-2012,31.7
Ariyalur,07-08-2012,31
Ariyalur,08-08-2012,29.2
Ariyalur,09-08-2012,29.6
Ariyalur,10-08-2012,29.9
Ariyalur,11-08-2012,29.6
Ariyalur,12-08-2012,29.1
Ariyalur,13-08-2012,29.6
Ariyalur,14-08-2012,29.9
Ariyalur,15-08-2012,29.2
Ariyalur,16-08-2012,28.8
Ariyalur,17-08-2012,27.7
Ariyalur,18-08-2012,28.8
Ariyalur,19-08-2012,30.8
Ariyalur,20-08-2012,30.9
Ariyalur,21-08-2012,29.8
Ariyalur,22-08-2012,29.8
Ariyalur,23-08-2012,30.3
Ariyalur,24-08-2012,29.9
Ariyalur,25-08-2012,28.6
Ariyalur,26-08-2012,28.5
Ariyalur,27-08-2012,28.8
Ariyalur,28-08-2012,28.3
Ariyalur,29-08-2012,28.1
Ariyalur,30-08-2012,28.4
Ariyalur,31-08-2012,28.7
Ariyalur,01-09-2012,29.7
Ariyalur,02-09-2012,30.4
Ariyalur,03-09-2012,29.2
Ariyalur,04-09-2012,29.6
Ariyalur,05-09-2012,30.7
Ariyalur,06-09-2012,30.4
Ariyalur,07-09-2012,29.3
Ariyalur,08-09-2012,28
Ariyalur,09-09-2012,27.7
Ariyalur,10-09-2012,28.9
Ariyalur,11-09-2012,29
Ariyalur,12-09-2012,29.6
Ariyalur,13-09-2012,29.7
Ariyalur,14-09-2012,29.6
Ariyalur,15-09-2012,29.1
Ariyalur,16-09-2012,29.9
Ariyalur,17-09-2012,29.8
Ariyalur,18-09-2012,29.2
Ariyalur,19-09-2012,29.2
Ariyalur,20-09-2012,30.1
Ariyalur,21-09-2012,29.6
Ariyalur,22-09-2012,30.8
Ariyalur,23-09-2012,29.9
Ariyalur,24-09-2012,30.2
Ariyalur,25-09-2012,29.6
Ariyalur,26-09-2012,29.5
Ariyalur,27-09-2012,27.6
Ariyalur,28-09-2012,28
Ariyalur,29-09-2012,27.4
Ariyalur,30-09-2012,28.5
Ariyalur,01-10-2012,28.6
Ariyalur,02-10-2012,28.8
Ariyalur,03-10-2012,29.5
Ariyalur,04-10-2012,29.8
Ariyalur,05-10-2012,30.2
Ariyalur,06-10-2012,28.9
Ariyalur,07-10-2012,27.9
Ariyalur,08-10-2012,28.6
Ariyalur,09-10-2012,27.6
Ariyalur,10-10-2012,28.1
Ariyalur,11-10-2012,28.2
Ariyalur,12-10-2012,27.5
Ariyalur,13-10-2012,27.7
Ariyalur,14-10-2012,27.1
Ariyalur,15-10-2012,26.5
Ariyalur,16-10-2012,27.1
Ariyalur,17-10-2012,26.8
Ariyalur,18-10-2012,26.7
Ariyalur,19-10-2012,26
Ariyalur,20-10-2012,25.2
Ariyalur,21-10-2012,25.9
Ariyalur,22-10-2012,26.5
Ariyalur,23-10-2012,26.2
Ariyalur,24-10-2012,26.2
Ariyalur,25-10-2012,26.2
Ariyalur,26-10-2012,26.4
Ariyalur,27-10-2012,26.3
Ariyalur,28-10-2012,26.1
Ariyalur,29-10-2012,25.9
Ariyalur,30-10-2012,25
Ariyalur,31-10-2012,24.1
Ariyalur,01-11-2012,25.7
Ariyalur,02-11-2012,26.6
Ariyalur,03-11-2012,26.8
Ariyalur,04-11-2012,26.5
Ariyalur,05-11-2012,26.1
Ariyalur,06-11-2012,26.4
Ariyalur,07-11-2012,26.3
Ariyalur,08-11-2012,26.1
Ariyalur,09-11-2012,25.9
Ariyalur,10-11-2012,25.8
Ariyalur,11-11-2012,25.2
Ariyalur,12-11-2012,25.1
Ariyalur,13-11-2012,24.3
Ariyalur,14-11-2012,23.3
Ariyalur,15-11-2012,23.2
Ariyalur,16-11-2012,22.8
Ariyalur,17-11-2012,23.5
Ariyalur,18-11-2012,23.7
Ariyalur,19-11-2012,24.1
Ariyalur,20-11-2012,25.1
Ariyalur,21-11-2012,26.9
Ariyalur,22-11-2012,26.9
Ariyalur,23-11-2012,26.2
Ariyalur,24-11-2012,25.9
Ariyalur,25-11-2012,25.5
Ariyalur,26-11-2012,25.4
Ariyalur,27-11-2012,25.2
Ariyalur,28-11-2012,24.2
Ariyalur,29-11-2012,23.6
Ariyalur,30-11-2012,23
Ariyalur,01-12-2012,23.4
Ariyalur,02-12-2012,23.9
Ariyalur,03-12-2012,25.3
Ariyalur,04-12-2012,26
Ariyalur,05-12-2012,26
Ariyalur,06-12-2012,26.1
Ariyalur,07-12-2012,25.5
Ariyalur,08-12-2012,25.1
Ariyalur,09-12-2012,24.2
Ariyalur,10-12-2012,23.8
Ariyalur,11-12-2012,24.4
Ariyalur,12-12-2012,24.4
Ariyalur,13-12-2012,24.6
Ariyalur,14-12-2012,24.5
Ariyalur,15-12-2012,24.7
Ariyalur,16-12-2012,24.9
Ariyalur,17-12-2012,24.9
Ariyalur,18-12-2012,24.8
Ariyalur,19-12-2012,24.9
Ariyalur,20-12-2012,25.3
Ariyalur,21-12-2012,25.6
Ariyalur,22-12-2012,25
Ariyalur,23-12-2012,25
Ariyalur,24-12-2012,25.4
Ariyalur,25-12-2012,25.5
Ariyalur,26-12-2012,25.8
Ariyalur,27-12-2012,25.4
Ariyalur,28-12-2012,25.4
Ariyalur,29-12-2012,26.2
Ariyalur,30-12-2012,26.7
Ariyalur,31-12-2012,26.6
Ariyalur,01-01-2013,26.1
Ariyalur,02-01-2013,25
Ariyalur,03-01-2013,25.8
Ariyalur,04-01-2013,26.5
Ariyalur,05-01-2013,26
Ariyalur,06-01-2013,26.4
Ariyalur,07-01-2013,26
Ariyalur,08-01-2013,26
Ariyalur,09-01-2013,26
Ariyalur,10-01-2013,25.7
Ariyalur,11-01-2013,25
Ariyalur,12-01-2013,24.7
Ariyalur,13-01-2013,24
Ariyalur,14-01-2013,24.1
Ariyalur,15-01-2013,24.5
Ariyalur,16-01-2013,25.1
Ariyalur,17-01-2013,25.1
Ariyalur,18-01-2013,25.5
Ariyalur,19-01-2013,25.2
Ariyalur,20-01-2013,25.5
Ariyalur,21-01-2013,25.9
Ariyalur,22-01-2013,25.2
Ariyalur,23-01-2013,25.6
Ariyalur,24-01-2013,25.8
Ariyalur,25-01-2013,25
Ariyalur,26-01-2013,25.2
Ariyalur,27-01-2013,25.6
Ariyalur,28-01-2013,25.8
Ariyalur,29-01-2013,26
Ariyalur,30-01-2013,25.9
Ariyalur,31-01-2013,25.4
Ariyalur,01-02-2013,25.1
Ariyalur,02-02-2013,25.2
Ariyalur,03-02-2013,25.3
Ariyalur,04-02-2013,26.6
Ariyalur,05-02-2013,27
Ariyalur,06-02-2013,27.4
Ariyalur,07-02-2013,27.2
Ariyalur,08-02-2013,27.8
Ariyalur,09-02-2013,27.2
Ariyalur,10-02-2013,27
Ariyalur,11-02-2013,27.5
Ariyalur,12-02-2013,27.2
Ariyalur,13-02-2013,26.9
Ariyalur,14-02-2013,27.4
Ariyalur,15-02-2013,26.6
Ariyalur,16-02-2013,28.4
Ariyalur,17-02-2013,29.7
Ariyalur,18-02-2013,28.7
Ariyalur,19-02-2013,28
Ariyalur,20-02-2013,27.8
Ariyalur,21-02-2013,27.1
Ariyalur,22-02-2013,26.7
Ariyalur,23-02-2013,27.1
Ariyalur,24-02-2013,26.5
Ariyalur,25-02-2013,26.3
Ariyalur,26-02-2013,26.3
Ariyalur,27-02-2013,27.1
Ariyalur,28-02-2013,27.9
Ariyalur,01-03-2013,27.6
Ariyalur,02-03-2013,27.3
Ariyalur,03-03-2013,27.6
Ariyalur,04-03-2013,28.1
Ariyalur,05-03-2013,27.4
Ariyalur,06-03-2013,27.4
Ariyalur,07-03-2013,28.2
Ariyalur,08-03-2013,28.2
Ariyalur,09-03-2013,29
Ariyalur,10-03-2013,29.2
Ariyalur,11-03-2013,28.8
Ariyalur,12-03-2013,28.4
Ariyalur,13-03-2013,28.7
Ariyalur,14-03-2013,28.3
Ariyalur,15-03-2013,28.3
Ariyalur,16-03-2013,28.8
Ariyalur,17-03-2013,29.1
Ariyalur,18-03-2013,28.6
Ariyalur,19-03-2013,29.2
Ariyalur,20-03-2013,29.4
Ariyalur,21-03-2013,29.2
Ariyalur,22-03-2013,29.5
Ariyalur,23-03-2013,29.4
Ariyalur,24-03-2013,28.9
Ariyalur,25-03-2013,30.1
Ariyalur,26-03-2013,31
Ariyalur,27-03-2013,31.1
Ariyalur,28-03-2013,31.5
Ariyalur,29-03-2013,31.3
Ariyalur,30-03-2013,31.2
Ariyalur,31-03-2013,30.8
Ariyalur,01-04-2013,31.5
Ariyalur,02-04-2013,31.9
Ariyalur,03-04-2013,31.6
Ariyalur,04-04-2013,32
Ariyalur,05-04-2013,32.5
Ariyalur,06-04-2013,32.4
Ariyalur,07-04-2013,32.6
Ariyalur,08-04-2013,32
Ariyalur,09-04-2013,31.8
Ariyalur,10-04-2013,31.8
Ariyalur,11-04-2013,31.3
Ariyalur,12-04-2013,31.4
Ariyalur,13-04-2013,31.5
Ariyalur,14-04-2013,31.7
Ariyalur,15-04-2013,31.6
Ariyalur,16-04-2013,33.8
Ariyalur,17-04-2013,33.3
Ariyalur,18-04-2013,32.5
Ariyalur,19-04-2013,33.3
Ariyalur,20-04-2013,32.7
Ariyalur,21-04-2013,32.3
Ariyalur,22-04-2013,32.4
Ariyalur,23-04-2013,32.5
Ariyalur,24-04-2013,31.9
Ariyalur,25-04-2013,31.5
Ariyalur,26-04-2013,31.6
Ariyalur,27-04-2013,32.3
Ariyalur,28-04-2013,32.4
Ariyalur,29-04-2013,33.2
Ariyalur,30-04-2013,32.1
Ariyalur,01-05-2013,31.2
Ariyalur,02-05-2013,32.5
Ariyalur,03-05-2013,33.3
Ariyalur,04-05-2013,33.1
Ariyalur,05-05-2013,31.3
Ariyalur,06-05-2013,31.1
Ariyalur,07-05-2013,32.4
Ariyalur,08-05-2013,33.7
Ariyalur,09-05-2013,33.6
Ariyalur,10-05-2013,33.5
Ariyalur,11-05-2013,34.3
Ariyalur,12-05-2013,33.5
Ariyalur,13-05-2013,31.6
Ariyalur,14-05-2013,32.5
Ariyalur,15-05-2013,32.9
Ariyalur,16-05-2013,32.4
Ariyalur,17-05-2013,32.9
Ariyalur,18-05-2013,33.6
Ariyalur,19-05-2013,33.2
Ariyalur,20-05-2013,31.7
Ariyalur,21-05-2013,32.7
Ariyalur,22-05-2013,33.4
Ariyalur,23-05-2013,34.3
Ariyalur,24-05-2013,34
Ariyalur,25-05-2013,32.3
Ariyalur,26-05-2013,29.7
Ariyalur,27-05-2013,29.9
Ariyalur,28-05-2013,29.1
Ariyalur,29-05-2013,29.1
Ariyalur,30-05-2013,30
Ariyalur,31-05-2013,29
Ariyalur,01-06-2013,29.6
Ariyalur,02-06-2013,29.2
Ariyalur,03-06-2013,30.6
Ariyalur,04-06-2013,30.8
Ariyalur,05-06-2013,31.5
Ariyalur,06-06-2013,30.2
Ariyalur,07-06-2013,29.3
Ariyalur,08-06-2013,28.4
Ariyalur,09-06-2013,30.4
Ariyalur,10-06-2013,30.9
Ariyalur,11-06-2013,30.2
Ariyalur,12-06-2013,29.9
Ariyalur,13-06-2013,30.5
Ariyalur,14-06-2013,31.1
Ariyalur,15-06-2013,31.5
Ariyalur,16-06-2013,31.4
Ariyalur,17-06-2013,30.5
Ariyalur,18-06-2013,30.9
Ariyalur,19-06-2013,30.3
Ariyalur,20-06-2013,30.6
Ariyalur,21-06-2013,31
Ariyalur,22-06-2013,30.1
Ariyalur,23-06-2013,31.2
Ariyalur,24-06-2013,31.2
Ariyalur,25-06-2013,31.4
Ariyalur,26-06-2013,30.4
Ariyalur,27-06-2013,29.7
Ariyalur,28-06-2013,30
Ariyalur,29-06-2013,30.4
Ariyalur,30-06-2013,30.1
Ariyalur,01-07-2013,29.5
Ariyalur,02-07-2013,30.1
Ariyalur,03-07-2013,29.4
Ariyalur,04-07-2013,30.9
Ariyalur,05-07-2013,30.7
Ariyalur,06-07-2013,30
Ariyalur,07-07-2013,28.4
Ariyalur,08-07-2013,29.5
Ariyalur,09-07-2013,29.8
Ariyalur,10-07-2013,30.1
Ariyalur,11-07-2013,30.2
Ariyalur,12-07-2013,30.5
Ariyalur,13-07-2013,30.3
Ariyalur,14-07-2013,30.7
Ariyalur,15-07-2013,30.9
Ariyalur,16-07-2013,30.6
Ariyalur,17-07-2013,30.4
Ariyalur,18-07-2013,30.8
Ariyalur,19-07-2013,29.8
Ariyalur,20-07-2013,30.2
Ariyalur,21-07-2013,29.6
Ariyalur,22-07-2013,30.1
Ariyalur,23-07-2013,30.8
Ariyalur,24-07-2013,30.9
Ariyalur,25-07-2013,30.6
Ariyalur,26-07-2013,31
Ariyalur,27-07-2013,31.3
Ariyalur,28-07-2013,31.9
Ariyalur,29-07-2013,30.2
Ariyalur,30-07-2013,31.4
Ariyalur,31-07-2013,31.4
Ariyalur,01-08-2013,31.4
Ariyalur,02-08-2013,30.9
Ariyalur,03-08-2013,30.8
Ariyalur,04-08-2013,29.9
Ariyalur,05-08-2013,27.9
Ariyalur,06-08-2013,29.3
Ariyalur,07-08-2013,29.8
Ariyalur,08-08-2013,29.2
Ariyalur,09-08-2013,26.9
Ariyalur,10-08-2013,27.5
Ariyalur,11-08-2013,28.3
Ariyalur,12-08-2013,28.8
Ariyalur,13-08-2013,28.8
Ariyalur,14-08-2013,28.5
Ariyalur,15-08-2013,28.9
Ariyalur,16-08-2013,29.3
Ariyalur,17-08-2013,29.6
Ariyalur,18-08-2013,30.3
Ariyalur,19-08-2013,29.8
Ariyalur,20-08-2013,30.1
Ariyalur,21-08-2013,30.3
Ariyalur,22-08-2013,30.1
Ariyalur,23-08-2013,30.7
Ariyalur,24-08-2013,31.1
Ariyalur,25-08-2013,29.8
Ariyalur,26-08-2013,30.1
Ariyalur,27-08-2013,29.7
Ariyalur,28-08-2013,28.9
Ariyalur,29-08-2013,29.2
Ariyalur,30-08-2013,29.9
Ariyalur,31-08-2013,30
Ariyalur,01-09-2013,29.3
Ariyalur,02-09-2013,28.6
Ariyalur,03-09-2013,28.8
Ariyalur,04-09-2013,27.3
Ariyalur,05-09-2013,28.1
Ariyalur,06-09-2013,26
Ariyalur,07-09-2013,27.1
Ariyalur,08-09-2013,26.2
Ariyalur,09-09-2013,26.4
Ariyalur,10-09-2013,27.4
Ariyalur,11-09-2013,27.2
Ariyalur,12-09-2013,26.6
Ariyalur,13-09-2013,27.2
Ariyalur,14-09-2013,28
Ariyalur,15-09-2013,27.6
Ariyalur,16-09-2013,28.1
Ariyalur,17-09-2013,27.7
Ariyalur,18-09-2013,27.6
Ariyalur,19-09-2013,28.2
Ariyalur,20-09-2013,28
Ariyalur,21-09-2013,27.9
Ariyalur,22-09-2013,28.1
Ariyalur,23-09-2013,28.7
Ariyalur,24-09-2013,29.2
Ariyalur,25-09-2013,29.6
Ariyalur,26-09-2013,29.4
Ariyalur,27-09-2013,29.7
Ariyalur,28-09-2013,29.7
Ariyalur,29-09-2013,29.7
Ariyalur,30-09-2013,29.9
Ariyalur,01-10-2013,30
Ariyalur,02-10-2013,27.6
Ariyalur,03-10-2013,28
Ariyalur,04-10-2013,28
Ariyalur,05-10-2013,29
Ariyalur,06-10-2013,29.4
Ariyalur,07-10-2013,29.7
Ariyalur,08-10-2013,28.2
Ariyalur,09-10-2013,27.1
Ariyalur,10-10-2013,26.6
Ariyalur,11-10-2013,28.2
Ariyalur,12-10-2013,28.1
Ariyalur,13-10-2013,29.5
Ariyalur,14-10-2013,29.3
Ariyalur,15-10-2013,29.3
Ariyalur,16-10-2013,28.9
Ariyalur,17-10-2013,28.5
Ariyalur,18-10-2013,27.4
Ariyalur,19-10-2013,26.9
Ariyalur,20-10-2013,26.6
Ariyalur,21-10-2013,26.1
Ariyalur,22-10-2013,27.3
Ariyalur,23-10-2013,27
Ariyalur,24-10-2013,27.1
Ariyalur,25-10-2013,27.3
Ariyalur,26-10-2013,27.2
Ariyalur,27-10-2013,28
Ariyalur,28-10-2013,28
Ariyalur,29-10-2013,27.9
Ariyalur,30-10-2013,27.8
Ariyalur,31-10-2013,27.1
Ariyalur,01-11-2013,26.7
Ariyalur,02-11-2013,26.5
Ariyalur,03-11-2013,26.4
Ariyalur,04-11-2013,26.4
Ariyalur,05-11-2013,26.6
Ariyalur,06-11-2013,26.6
Ariyalur,07-11-2013,26.2
Ariyalur,08-11-2013,26.3
Ariyalur,09-11-2013,25.8
Ariyalur,10-11-2013,26.5
Ariyalur,11-11-2013,26.8
Ariyalur,12-11-2013,26.4
Ariyalur,13-11-2013,26
Ariyalur,14-11-2013,26.3
Ariyalur,15-11-2013,24.7
Ariyalur,16-11-2013,24.5
Ariyalur,17-11-2013,26.1
Ariyalur,18-11-2013,25.8
Ariyalur,19-11-2013,25.8
Ariyalur,20-11-2013,25.7
Ariyalur,21-11-2013,26.5
Ariyalur,22-11-2013,26.7
Ariyalur,23-11-2013,26.4
Ariyalur,24-11-2013,25.5
Ariyalur,25-11-2013,25.4
Ariyalur,26-11-2013,25.6
Ariyalur,27-11-2013,25.3
Ariyalur,28-11-2013,25
Ariyalur,29-11-2013,24.9
Ariyalur,30-11-2013,25.2
Ariyalur,01-12-2013,25.2
Ariyalur,02-12-2013,24.8
Ariyalur,03-12-2013,25.1
Ariyalur,04-12-2013,24.9
Ariyalur,05-12-2013,25
Ariyalur,06-12-2013,24.5
Ariyalur,07-12-2013,24.6
Ariyalur,08-12-2013,25
Ariyalur,09-12-2013,24.4
Ariyalur,10-12-2013,24.3
Ariyalur,11-12-2013,25.3
Ariyalur,12-12-2013,25.3
Ariyalur,13-12-2013,25.3
Ariyalur,14-12-2013,25.4
Ariyalur,15-12-2013,24.4
Ariyalur,16-12-2013,22.1
Ariyalur,17-12-2013,23
Ariyalur,18-12-2013,23.2
Ariyalur,19-12-2013,23.3
Ariyalur,20-12-2013,23.3
Ariyalur,21-12-2013,23
Ariyalur,22-12-2013,23
Ariyalur,23-12-2013,24.4
Ariyalur,24-12-2013,24.6
Ariyalur,25-12-2013,24.5
Ariyalur,26-12-2013,23.9
Ariyalur,27-12-2013,23.9
Ariyalur,28-12-2013,24.5
Ariyalur,29-12-2013,23.7
Ariyalur,30-12-2013,24
Ariyalur,31-12-2013,24.4
Ariyalur,01-01-2014,24.6
Ariyalur,02-01-2014,24.5
Ariyalur,03-01-2014,24.8
Ariyalur,04-01-2014,24.1
Ariyalur,05-01-2014,24.5
Ariyalur,06-01-2014,24.6
Ariyalur,07-01-2014,25.2
Ariyalur,08-01-2014,25.2
Ariyalur,09-01-2014,25.4
Ariyalur,10-01-2014,24.7
Ariyalur,11-01-2014,24.6
Ariyalur,12-01-2014,24.9
Ariyalur,13-01-2014,25.6
Ariyalur,14-01-2014,25.7
Ariyalur,15-01-2014,25.5
Ariyalur,16-01-2014,25.4
Ariyalur,17-01-2014,25
Ariyalur,18-01-2014,25
Ariyalur,19-01-2014,25.2
Ariyalur,20-01-2014,25.4
Ariyalur,21-01-2014,25.4
Ariyalur,22-01-2014,25.4
Ariyalur,23-01-2014,25.5
Ariyalur,24-01-2014,25.5
Ariyalur,25-01-2014,25.3
Ariyalur,26-01-2014,24.9
Ariyalur,27-01-2014,25.4
Ariyalur,28-01-2014,25.3
Ariyalur,29-01-2014,25.3
Ariyalur,30-01-2014,25.4
Ariyalur,31-01-2014,25.9
Ariyalur,01-02-2014,26.1
Ariyalur,02-02-2014,25.7
Ariyalur,03-02-2014,25.2
Ariyalur,04-02-2014,25
Ariyalur,05-02-2014,24.8
Ariyalur,06-02-2014,25
Ariyalur,07-02-2014,25.1
Ariyalur,08-02-2014,25.3
Ariyalur,09-02-2014,25.5
Ariyalur,10-02-2014,25.8
Ariyalur,11-02-2014,26.2
Ariyalur,12-02-2014,26.8
Ariyalur,13-02-2014,27.1
Ariyalur,14-02-2014,27.4
Ariyalur,15-02-2014,28
Ariyalur,16-02-2014,28.4
Ariyalur,17-02-2014,28.7
Ariyalur,18-02-2014,28
Ariyalur,19-02-2014,27.8
Ariyalur,20-02-2014,27.4
Ariyalur,21-02-2014,26.9
Ariyalur,22-02-2014,27.1
Ariyalur,23-02-2014,26.9
Ariyalur,24-02-2014,26.9
Ariyalur,25-02-2014,27.2
Ariyalur,26-02-2014,27.4
Ariyalur,27-02-2014,27.2
Ariyalur,28-02-2014,27.9
Ariyalur,01-03-2014,27.8
Ariyalur,02-03-2014,28.2
Ariyalur,03-03-2014,28.6
Ariyalur,04-03-2014,28.7
Ariyalur,05-03-2014,28.3
Ariyalur,06-03-2014,28.6
Ariyalur,07-03-2014,28
Ariyalur,08-03-2014,28.1
Ariyalur,09-03-2014,28
Ariyalur,10-03-2014,28.5
Ariyalur,11-03-2014,28
Ariyalur,12-03-2014,27.9
Ariyalur,13-03-2014,27.3
Ariyalur,14-03-2014,27.4
Ariyalur,15-03-2014,27.3
Ariyalur,16-03-2014,27.9
Ariyalur,17-03-2014,28.6
Ariyalur,18-03-2014,29.4
Ariyalur,19-03-2014,29.7
Ariyalur,20-03-2014,30.7
Ariyalur,21-03-2014,30.5
Ariyalur,22-03-2014,30.3
Ariyalur,23-03-2014,29.8
Ariyalur,24-03-2014,29.5
Ariyalur,25-03-2014,29.2
Ariyalur,26-03-2014,29
Ariyalur,27-03-2014,28.9
Ariyalur,28-03-2014,28.8
Ariyalur,29-03-2014,30.1
Ariyalur,30-03-2014,30.4
Ariyalur,31-03-2014,31
Ariyalur,01-04-2014,31.3
Ariyalur,02-04-2014,31.1
Ariyalur,03-04-2014,30.3
Ariyalur,04-04-2014,30.8
Ariyalur,05-04-2014,31.3
Ariyalur,06-04-2014,31.1
Ariyalur,07-04-2014,31.2
Ariyalur,08-04-2014,32
Ariyalur,09-04-2014,32.2
Ariyalur,10-04-2014,31.8
Ariyalur,11-04-2014,32.6
Ariyalur,12-04-2014,32.6
Ariyalur,13-04-2014,31.5
Ariyalur,14-04-2014,30.6
Ariyalur,15-04-2014,30.4
Ariyalur,16-04-2014,31.5
Ariyalur,17-04-2014,32.4
Ariyalur,18-04-2014,32.1
Ariyalur,19-04-2014,30.7
Ariyalur,20-04-2014,31.1
Ariyalur,21-04-2014,30.8
